Fecha;Localidad;Temperatura
2017-01-17 01:00:00;Valladolid-Cistérniga;1,0
2017-01-17 01:00:00;Valladolid-Valladolid;2,0
2017-01-17 01:00:00;Valladolid-Zaratán;3,0
2017-01-17 01:00:00;Zaragoza-Zaragoza;7,0
2017-01-17 02:00:00;A Coruña-Cambre;7,0
2017-01-17 02:00:00;A Coruña-Culleredo;8,0
2017-01-17 02:00:00;Albacete-Albacete;5,0
2017-01-17 02:00:00;Albacete-Chinchilla de Monte-Aragón;3,0
2017-01-17 02:00:00;Badajoz-Badajoz;1,0
2017-01-17 02:00:00;Badajoz-Pueblonuevo del Guadiana;3,0
2017-01-17 02:00:00;Badajoz-Talavera la Real;2,0
2017-01-17 02:00:00;Barcelona-Sant Climent de Llobregat;5,0
2017-01-17 02:00:00;Barcelona-Viladecans;5,0
2017-01-17 02:00:00;Cantabria-Camargo;11,0
2017-01-17 02:00:00;Cantabria-Santa Cruz de Bezana;11,0
2017-01-17 02:00:00;Córdoba-Córdoba;2,0
2017-01-17 02:00:00;Córdoba-Palma del Río;4,0
2017-01-17 02:00:00;Madrid-Alcobendas;7,0
2017-01-17 02:00:00;Madrid-Coslada;7,0
2017-01-17 02:00:00;Madrid-Madrid;7,0
2017-01-17 02:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-17 02:00:00;Málaga-Alhaurín de la Torre;10,0
2017-01-17 02:00:00;Málaga-Cártama;8,0
2017-01-17 02:00:00;Málaga-Málaga;12,0
2017-01-17 02:00:00;València/Valencia-Aldaia;10,0
2017-01-17 02:00:00;València/Valencia-Manises;10,0
2017-01-17 02:00:00;València/Valencia-Paterna;11,0
2017-01-17 02:00:00;València/Valencia-Quart de Poblet;10,0
2017-01-17 02:00:00;Valladolid-Arroyo de la Encomienda;2,0
2017-01-17 02:00:00;Valladolid-Cistérniga;0,0
2017-01-17 02:00:00;Valladolid-Valladolid;2,0
2017-01-17 02:00:00;Valladolid-Zaratán;2,0
2017-01-17 02:00:00;Zaragoza-Zaragoza;7,0
2017-01-17 03:00:00;A Coruña-Cambre;7,0
2017-01-17 03:00:00;A Coruña-Culleredo;7,0
2017-01-17 03:00:00;Albacete-Albacete;5,0
2017-01-17 03:00:00;Albacete-Chinchilla de Monte-Aragón;3,0
2017-01-17 03:00:00;Badajoz-Badajoz;2,0
2017-01-17 03:00:00;Badajoz-Pueblonuevo del Guadiana;4,0
2017-01-17 03:00:00;Badajoz-Talavera la Real;3,0
2017-01-17 03:00:00;Barcelona-Sant Climent de Llobregat;4,0
2017-01-17 03:00:00;Barcelona-Viladecans;4,0
2017-01-17 03:00:00;Cantabria-Camargo;10,0
2017-01-17 03:00:00;Cantabria-Santa Cruz de Bezana;10,0
2017-01-17 03:00:00;Córdoba-Córdoba;1,0
2017-01-17 03:00:00;Córdoba-Palma del Río;4,0
2017-01-17 03:00:00;Madrid-Alcobendas;6,0
2017-01-17 03:00:00;Madrid-Coslada;6,0
2017-01-17 03:00:00;Madrid-Madrid;7,0
2017-01-17 03:00:00;Madrid-Torrejón de Ardoz;7,0
2017-01-17 03:00:00;Málaga-Alhaurín de la Torre;10,0
2017-01-17 03:00:00;Málaga-Cártama;9,0
2017-01-17 03:00:00;Málaga-Málaga;12,0
2017-01-17 03:00:00;València/Valencia-Aldaia;11,0
2017-01-17 03:00:00;València/Valencia-Manises;11,0
2017-01-17 03:00:00;València/Valencia-Paterna;12,0
2017-01-17 03:00:00;València/Valencia-Quart de Poblet;11,0
2017-01-17 03:00:00;Valladolid-Arroyo de la Encomienda;2,0
2017-01-17 03:00:00;Valladolid-Cistérniga;0,0
2017-01-17 03:00:00;Valladolid-Valladolid;2,0
2017-01-17 03:00:00;Valladolid-Zaratán;2,0
2017-01-17 03:00:00;Zaragoza-Zaragoza;7,0
2017-01-17 04:00:00;A Coruña-Cambre;6,0
2017-01-17 04:00:00;A Coruña-Culleredo;8,0
2017-01-17 04:00:00;Albacete-Albacete;5,0
2017-01-17 04:00:00;Albacete-Chinchilla de Monte-Aragón;3,0
2017-01-17 04:00:00;Badajoz-Badajoz;1,0
2017-01-17 04:00:00;Badajoz-Pueblonuevo del Guadiana;3,0
2017-01-17 04:00:00;Badajoz-Talavera la Real;4,0
2017-01-17 04:00:00;Barcelona-Sant Climent de Llobregat;3,0
2017-01-17 04:00:00;Barcelona-Viladecans;3,0
2017-01-17 04:00:00;Cantabria-Camargo;10,0
2017-01-17 04:00:00;Cantabria-Santa Cruz de Bezana;10,0
2017-01-17 04:00:00;Córdoba-Córdoba;1,0
2017-01-17 04:00:00;Córdoba-Palma del Río;3,0
2017-01-17 04:00:00;Madrid-Alcobendas;6,0
2017-01-17 04:00:00;Madrid-Coslada;7,0
2017-01-17 04:00:00;Madrid-Madrid;7,0
2017-01-17 04:00:00;Madrid-Torrejón de Ardoz;7,0
2017-01-17 04:00:00;Málaga-Alhaurín de la Torre;10,0
2017-01-17 04:00:00;Málaga-Cártama;9,0
2017-01-17 04:00:00;Málaga-Málaga;12,0
2017-01-17 04:00:00;València/Valencia-Aldaia;12,0
2017-01-17 04:00:00;València/Valencia-Manises;12,0
2017-01-17 04:00:00;València/Valencia-Paterna;12,0
2017-01-17 04:00:00;València/Valencia-Quart de Poblet;12,0
2017-01-17 04:00:00;Valladolid-Arroyo de la Encomienda;1,0
2017-01-17 04:00:00;Valladolid-Cistérniga;0,0
2017-01-17 04:00:00;Valladolid-Valladolid;2,0
2017-01-17 04:00:00;Valladolid-Zaratán;2,0
2017-01-17 04:00:00;Zaragoza-Zaragoza;6,0
2017-01-17 05:00:00;A Coruña-Cambre;6,0
2017-01-17 05:00:00;A Coruña-Culleredo;6,0
2017-01-17 05:00:00;Albacete-Albacete;5,0
2017-01-17 05:00:00;Albacete-Chinchilla de Monte-Aragón;3,0
2017-01-17 05:00:00;Badajoz-Badajoz;0,0
2017-01-17 05:00:00;Badajoz-Pueblonuevo del Guadiana;3,0
2017-01-17 05:00:00;Badajoz-Talavera la Real;3,0
2017-01-17 05:00:00;Barcelona-Sant Climent de Llobregat;4,0
2017-01-17 05:00:00;Barcelona-Viladecans;4,0
2017-01-17 05:00:00;Cantabria-Camargo;9,0
2017-01-17 05:00:00;Cantabria-Santa Cruz de Bezana;9,0
2017-01-17 05:00:00;Córdoba-Córdoba;1,0
2017-01-17 05:00:00;Córdoba-Palma del Río;2,0
2017-01-17 05:00:00;Madrid-Alcobendas;6,0
2017-01-17 05:00:00;Madrid-Coslada;6,0
2017-01-17 05:00:00;Madrid-Madrid;7,0
2017-01-17 05:00:00;Madrid-Torrejón de Ardoz;7,0
2017-01-17 05:00:00;Málaga-Alhaurín de la Torre;10,0
2017-01-17 05:00:00;Málaga-Cártama;9,0
2017-01-17 05:00:00;Málaga-Málaga;12,0
2017-01-17 05:00:00;València/Valencia-Aldaia;12,0
2017-01-17 05:00:00;València/Valencia-Manises;12,0
2017-01-17 05:00:00;València/Valencia-Paterna;12,0
2017-01-17 05:00:00;València/Valencia-Quart de Poblet;12,0
2017-01-17 05:00:00;Valladolid-Arroyo de la Encomienda;2,0
2017-01-17 05:00:00;Valladolid-Cistérniga;1,0
2017-01-17 05:00:00;Valladolid-Valladolid;2,0
2017-01-17 05:00:00;Valladolid-Zaratán;2,0
2017-01-17 05:00:00;Zaragoza-Zaragoza;5,0
2017-01-17 06:00:00;A Coruña-Cambre;6,0
2017-01-17 06:00:00;A Coruña-Culleredo;7,0
2017-01-17 06:00:00;Albacete-Albacete;5,0
2017-01-17 06:00:00;Albacete-Chinchilla de Monte-Aragón;3,0
2017-01-17 06:00:00;Badajoz-Badajoz;-1,0
2017-01-17 06:00:00;Badajoz-Pueblonuevo del Guadiana;2,0
2017-01-17 06:00:00;Badajoz-Talavera la Real;2,0
2017-01-17 06:00:00;Barcelona-Sant Climent de Llobregat;4,0
2017-01-17 06:00:00;Barcelona-Viladecans;4,0
2017-01-17 06:00:00;Cantabria-Camargo;9,0
2017-01-17 06:00:00;Cantabria-Santa Cruz de Bezana;9,0
2017-01-17 06:00:00;Córdoba-Córdoba;2,0
2017-01-17 06:00:00;Córdoba-Palma del Río;2,0
2017-01-17 06:00:00;Madrid-Alcobendas;6,0
2017-01-17 06:00:00;Madrid-Coslada;6,0
2017-01-17 06:00:00;Madrid-Madrid;7,0
2017-01-17 06:00:00;Madrid-Torrejón de Ardoz;6,0
2017-01-17 06:00:00;Málaga-Alhaurín de la Torre;10,0
2017-01-17 06:00:00;Málaga-Cártama;9,0
2017-01-17 06:00:00;Málaga-Málaga;12,0
2017-01-17 06:00:00;València/Valencia-Aldaia;11,0
2017-01-17 06:00:00;València/Valencia-Manises;11,0
2017-01-17 06:00:00;València/Valencia-Paterna;11,0
2017-01-17 06:00:00;València/Valencia-Quart de Poblet;11,0
2017-01-17 06:00:00;Valladolid-Arroyo de la Encomienda;2,0
2017-01-17 06:00:00;Valladolid-Cistérniga;1,0
2017-01-17 06:00:00;Valladolid-Valladolid;3,0
2017-01-17 06:00:00;Valladolid-Zaratán;2,0
2017-01-17 06:00:00;Zaragoza-Zaragoza;4,0
2017-01-17 07:00:00;A Coruña-Cambre;7,0
2017-01-17 07:00:00;A Coruña-Culleredo;7,0
2017-01-17 07:00:00;Albacete-Albacete;5,0
2017-01-17 07:00:00;Albacete-Chinchilla de Monte-Aragón;4,0
2017-01-17 07:00:00;Badajoz-Badajoz;1,0
2017-01-17 07:00:00;Badajoz-Pueblonuevo del Guadiana;3,0
2017-01-17 07:00:00;Badajoz-Talavera la Real;3,0
2017-01-17 07:00:00;Barcelona-Sant Climent de Llobregat;4,0
2017-01-17 07:00:00;Barcelona-Viladecans;4,0
2017-01-17 07:00:00;Cantabria-Camargo;8,0
2017-01-17 07:00:00;Cantabria-Santa Cruz de Bezana;8,0
2017-01-17 07:00:00;Córdoba-Córdoba;1,0
2017-01-17 07:00:00;Córdoba-Palma del Río;2,0
2017-01-17 07:00:00;Madrid-Alcobendas;7,0
2017-01-17 07:00:00;Madrid-Coslada;7,0
2017-01-17 07:00:00;Madrid-Madrid;8,0
2017-01-17 07:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-17 07:00:00;Málaga-Alhaurín de la Torre;11,0
2017-01-17 07:00:00;Málaga-Cártama;9,0
2017-01-17 07:00:00;Málaga-Málaga;12,0
2017-01-17 07:00:00;València/Valencia-Aldaia;10,0
2017-01-17 07:00:00;València/Valencia-Manises;10,0
2017-01-17 07:00:00;València/Valencia-Paterna;10,0
2017-01-17 07:00:00;València/Valencia-Quart de Poblet;10,0
2017-01-17 07:00:00;Valladolid-Arroyo de la Encomienda;1,0
2017-01-17 07:00:00;Valladolid-Cistérniga;1,0
2017-01-17 07:00:00;Valladolid-Valladolid;2,0
2017-01-17 07:00:00;Valladolid-Zaratán;1,0
2017-01-17 07:00:00;Zaragoza-Zaragoza;3,0
2017-01-17 08:00:00;A Coruña-Cambre;6,0
2017-01-17 08:00:00;A Coruña-Culleredo;7,0
2017-01-17 08:00:00;Albacete-Albacete;4,0
2017-01-17 08:00:00;Albacete-Chinchilla de Monte-Aragón;4,0
2017-01-17 08:00:00;Badajoz-Badajoz;3,0
2017-01-17 08:00:00;Badajoz-Pueblonuevo del Guadiana;4,0
2017-01-17 08:00:00;Badajoz-Talavera la Real;3,0
2017-01-17 08:00:00;Barcelona-Sant Climent de Llobregat;4,0
2017-01-17 08:00:00;Barcelona-Viladecans;4,0
2017-01-17 08:00:00;Cantabria-Camargo;7,0
2017-01-17 08:00:00;Cantabria-Santa Cruz de Bezana;7,0
2017-01-17 08:00:00;Córdoba-Córdoba;3,0
2017-01-17 08:00:00;Córdoba-Palma del Río;3,0
2017-01-17 08:00:00;Madrid-Alcobendas;7,0
2017-01-17 08:00:00;Madrid-Coslada;7,0
2017-01-17 08:00:00;Madrid-Madrid;8,0
2017-01-17 08:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-17 08:00:00;Málaga-Alhaurín de la Torre;11,0
2017-01-17 08:00:00;Málaga-Cártama;10,0
2017-01-17 08:00:00;Málaga-Málaga;13,0
2017-01-17 08:00:00;València/Valencia-Aldaia;9,0
2017-01-17 08:00:00;València/Valencia-Manises;9,0
2017-01-17 08:00:00;València/Valencia-Paterna;9,0
2017-01-17 08:00:00;València/Valencia-Quart de Poblet;9,0
2017-01-17 08:00:00;Valladolid-Arroyo de la Encomienda;2,0
2017-01-17 08:00:00;Valladolid-Cistérniga;1,0
2017-01-17 08:00:00;Valladolid-Valladolid;2,0
2017-01-17 08:00:00;Valladolid-Zaratán;2,0
2017-01-17 08:00:00;Zaragoza-Zaragoza;2,0
2017-01-17 09:00:00;A Coruña-Cambre;7,0
2017-01-17 09:00:00;A Coruña-Culleredo;8,0
2017-01-17 09:00:00;Albacete-Albacete;5,0
2017-01-17 09:00:00;Albacete-Chinchilla de Monte-Aragón;5,0
2017-01-17 09:00:00;Badajoz-Badajoz;4,0
2017-01-17 09:00:00;Badajoz-Pueblonuevo del Guadiana;5,0
2017-01-17 09:00:00;Badajoz-Talavera la Real;4,0
2017-01-17 09:00:00;Barcelona-Sant Climent de Llobregat;5,0
2017-01-17 09:00:00;Barcelona-Viladecans;5,0
2017-01-17 09:00:00;Cantabria-Camargo;7,0
2017-01-17 09:00:00;Cantabria-Santa Cruz de Bezana;7,0
2017-01-17 09:00:00;Córdoba-Córdoba;6,0
2017-01-17 09:00:00;Córdoba-Palma del Río;5,0
2017-01-17 09:00:00;Madrid-Alcobendas;8,0
2017-01-17 09:00:00;Madrid-Coslada;8,0
2017-01-17 09:00:00;Madrid-Madrid;8,0
2017-01-17 09:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-17 09:00:00;Málaga-Alhaurín de la Torre;12,0
2017-01-17 09:00:00;Málaga-Cártama;12,0
2017-01-17 09:00:00;Málaga-Málaga;13,0
2017-01-17 09:00:00;València/Valencia-Aldaia;9,0
2017-01-17 09:00:00;València/Valencia-Manises;9,0
2017-01-17 09:00:00;València/Valencia-Paterna;10,0
2017-01-17 09:00:00;València/Valencia-Quart de Poblet;9,0
2017-01-17 09:00:00;Valladolid-Arroyo de la Encomienda;2,0
2017-01-17 09:00:00;Valladolid-Cistérniga;2,0
2017-01-17 09:00:00;Valladolid-Valladolid;2,0
2017-01-17 09:00:00;Valladolid-Zaratán;2,0
2017-01-17 09:00:00;Zaragoza-Zaragoza;2,0
2017-01-17 10:00:00;A Coruña-Cambre;9,0
2017-01-17 10:00:00;A Coruña-Culleredo;9,0
2017-01-17 10:00:00;Albacete-Albacete;6,0
2017-01-17 10:00:00;Albacete-Chinchilla de Monte-Aragón;5,0
2017-01-17 10:00:00;Badajoz-Badajoz;7,0
2017-01-17 10:00:00;Badajoz-Pueblonuevo del Guadiana;7,0
2017-01-17 10:00:00;Badajoz-Talavera la Real;7,0
2017-01-17 10:00:00;Barcelona-Sant Climent de Llobregat;5,0
2017-01-17 10:00:00;Barcelona-Viladecans;5,0
2017-01-17 10:00:00;Cantabria-Camargo;7,0
2017-01-17 10:00:00;Cantabria-Santa Cruz de Bezana;7,0
2017-01-17 10:00:00;Córdoba-Córdoba;9,0
2017-01-17 10:00:00;Córdoba-Palma del Río;9,0
2017-01-17 10:00:00;Madrid-Alcobendas;8,0
2017-01-17 10:00:00;Madrid-Coslada;8,0
2017-01-17 10:00:00;Madrid-Madrid;8,0
2017-01-17 10:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-17 10:00:00;Málaga-Alhaurín de la Torre;14,0
2017-01-17 10:00:00;Málaga-Cártama;14,0
2017-01-17 10:00:00;Málaga-Málaga;15,0
2017-01-17 10:00:00;València/Valencia-Aldaia;10,0
2017-01-17 10:00:00;València/Valencia-Manises;10,0
2017-01-17 10:00:00;València/Valencia-Paterna;10,0
2017-01-17 10:00:00;València/Valencia-Quart de Poblet;10,0
2017-01-17 10:00:00;Valladolid-Arroyo de la Encomienda;4,0
2017-01-17 10:00:00;Valladolid-Cistérniga;4,0
2017-01-17 10:00:00;Valladolid-Valladolid;4,0
2017-01-17 10:00:00;Valladolid-Zaratán;3,0
2017-01-17 10:00:00;Zaragoza-Zaragoza;3,0
2017-01-17 11:00:00;A Coruña-Cambre;11,0
2017-01-17 11:00:00;A Coruña-Culleredo;11,0
2017-01-17 11:00:00;Albacete-Albacete;7,0
2017-01-17 11:00:00;Albacete-Chinchilla de Monte-Aragón;5,0
2017-01-17 11:00:00;Badajoz-Badajoz;10,0
2017-01-17 11:00:00;Badajoz-Pueblonuevo del Guadiana;10,0
2017-01-17 11:00:00;Badajoz-Talavera la Real;10,0
2017-01-17 11:00:00;Barcelona-Sant Climent de Llobregat;6,0
2017-01-17 11:00:00;Barcelona-Viladecans;6,0
2017-01-17 11:00:00;Cantabria-Camargo;7,0
2017-01-17 11:00:00;Cantabria-Santa Cruz de Bezana;7,0
2017-01-17 11:00:00;Córdoba-Córdoba;11,0
2017-01-17 11:00:00;Córdoba-Palma del Río;12,0
2017-01-17 11:00:00;Madrid-Alcobendas;8,0
2017-01-17 11:00:00;Madrid-Coslada;8,0
2017-01-17 11:00:00;Madrid-Madrid;8,0
2017-01-17 11:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-17 11:00:00;Málaga-Alhaurín de la Torre;16,0
2017-01-17 11:00:00;Málaga-Cártama;16,0
2017-01-17 11:00:00;Málaga-Málaga;17,0
2017-01-17 11:00:00;València/Valencia-Aldaia;11,0
2017-01-17 11:00:00;València/Valencia-Manises;11,0
2017-01-17 11:00:00;València/Valencia-Paterna;11,0
2017-01-17 11:00:00;València/Valencia-Quart de Poblet;11,0
2017-01-17 11:00:00;Valladolid-Arroyo de la Encomienda;6,0
2017-01-17 11:00:00;Valladolid-Cistérniga;5,0
2017-01-17 11:00:00;Valladolid-Valladolid;5,0
2017-01-17 11:00:00;Valladolid-Zaratán;5,0
2017-01-17 11:00:00;Zaragoza-Zaragoza;4,0
2017-01-17 12:00:00;A Coruña-Cambre;13,0
2017-01-17 12:00:00;A Coruña-Culleredo;13,0
2017-01-17 12:00:00;Albacete-Albacete;8,0
2017-01-17 12:00:00;Albacete-Chinchilla de Monte-Aragón;6,0
2017-01-17 12:00:00;Badajoz-Badajoz;13,0
2017-01-17 12:00:00;Badajoz-Pueblonuevo del Guadiana;13,0
2017-01-17 12:00:00;Badajoz-Talavera la Real;12,0
2017-01-17 12:00:00;Barcelona-Sant Climent de Llobregat;7,0
2017-01-17 12:00:00;Barcelona-Viladecans;7,0
2017-01-17 12:00:00;Cantabria-Camargo;7,0
2017-01-17 12:00:00;Cantabria-Santa Cruz de Bezana;7,0
2017-01-17 12:00:00;Córdoba-Córdoba;14,0
2017-01-17 12:00:00;Córdoba-Palma del Río;15,0
2017-01-17 12:00:00;Madrid-Alcobendas;8,0
2017-01-17 12:00:00;Madrid-Coslada;8,0
2017-01-17 12:00:00;Madrid-Madrid;8,0
2017-01-17 12:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-17 12:00:00;Málaga-Alhaurín de la Torre;19,0
2017-01-17 12:00:00;Málaga-Cártama;17,0
2017-01-17 12:00:00;Málaga-Málaga;19,0
2017-01-17 12:00:00;València/Valencia-Aldaia;12,0
2017-01-17 12:00:00;València/Valencia-Manises;12,0
2017-01-17 12:00:00;València/Valencia-Paterna;12,0
2017-01-17 12:00:00;València/Valencia-Quart de Poblet;12,0
2017-01-17 12:00:00;Valladolid-Arroyo de la Encomienda;5,0
2017-01-17 12:00:00;Valladolid-Cistérniga;5,0
2017-01-17 12:00:00;Valladolid-Valladolid;5,0
2017-01-17 12:00:00;Valladolid-Zaratán;4,0
2017-01-17 12:00:00;Zaragoza-Zaragoza;5,0
2017-01-17 13:00:00;A Coruña-Cambre;14,0
2017-01-17 13:00:00;A Coruña-Culleredo;14,0
2017-01-17 13:00:00;Albacete-Albacete;8,0
2017-01-17 13:00:00;Albacete-Chinchilla de Monte-Aragón;6,0
2017-01-17 13:00:00;Badajoz-Badajoz;14,0
2017-01-17 13:00:00;Badajoz-Pueblonuevo del Guadiana;14,0
2017-01-17 13:00:00;Badajoz-Talavera la Real;14,0
2017-01-17 13:00:00;Barcelona-Sant Climent de Llobregat;7,0
2017-01-17 13:00:00;Barcelona-Viladecans;7,0
2017-01-17 13:00:00;Cantabria-Camargo;7,0
2017-01-17 13:00:00;Cantabria-Santa Cruz de Bezana;7,0
2017-01-17 13:00:00;Córdoba-Córdoba;15,0
2017-01-17 13:00:00;Córdoba-Palma del Río;16,0
2017-01-17 13:00:00;Madrid-Alcobendas;8,0
2017-01-17 13:00:00;Madrid-Coslada;8,0
2017-01-17 13:00:00;Madrid-Madrid;8,0
2017-01-17 13:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-17 13:00:00;Málaga-Alhaurín de la Torre;19,0
2017-01-17 13:00:00;Málaga-Cártama;18,0
2017-01-17 13:00:00;Málaga-Málaga;19,0
2017-01-17 13:00:00;València/Valencia-Aldaia;12,0
2017-01-17 13:00:00;València/Valencia-Manises;12,0
2017-01-17 13:00:00;València/Valencia-Paterna;12,0
2017-01-17 13:00:00;València/Valencia-Quart de Poblet;12,0
2017-01-17 13:00:00;Valladolid-Arroyo de la Encomienda;6,0
2017-01-17 13:00:00;Valladolid-Cistérniga;5,0
2017-01-17 13:00:00;Valladolid-Valladolid;5,0
2017-01-17 13:00:00;Valladolid-Zaratán;5,0
2017-01-17 13:00:00;Zaragoza-Zaragoza;5,0
2017-01-17 14:00:00;A Coruña-Cambre;14,0
2017-01-17 14:00:00;A Coruña-Culleredo;15,0
2017-01-17 14:00:00;Albacete-Albacete;8,0
2017-01-17 14:00:00;Albacete-Chinchilla de Monte-Aragón;6,0
2017-01-17 14:00:00;Badajoz-Badajoz;16,0
2017-01-17 14:00:00;Badajoz-Pueblonuevo del Guadiana;15,0
2017-01-17 14:00:00;Badajoz-Talavera la Real;15,0
2017-01-17 14:00:00;Barcelona-Sant Climent de Llobregat;7,0
2017-01-17 14:00:00;Barcelona-Viladecans;7,0
2017-01-17 14:00:00;Cantabria-Camargo;7,0
2017-01-17 14:00:00;Cantabria-Santa Cruz de Bezana;7,0
2017-01-17 14:00:00;Córdoba-Córdoba;16,0
2017-01-17 14:00:00;Córdoba-Palma del Río;18,0
2017-01-17 14:00:00;Madrid-Alcobendas;8,0
2017-01-17 14:00:00;Madrid-Coslada;8,0
2017-01-17 14:00:00;Madrid-Madrid;8,0
2017-01-17 14:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-17 14:00:00;Málaga-Alhaurín de la Torre;20,0
2017-01-17 14:00:00;Málaga-Cártama;19,0
2017-01-17 14:00:00;Málaga-Málaga;20,0
2017-01-17 14:00:00;València/Valencia-Aldaia;12,0
2017-01-17 14:00:00;València/Valencia-Manises;12,0
2017-01-17 14:00:00;València/Valencia-Paterna;12,0
2017-01-17 14:00:00;València/Valencia-Quart de Poblet;12,0
2017-01-17 14:00:00;Valladolid-Arroyo de la Encomienda;6,0
2017-01-17 14:00:00;Valladolid-Cistérniga;5,0
2017-01-17 14:00:00;Valladolid-Valladolid;5,0
2017-01-17 14:00:00;Valladolid-Zaratán;5,0
2017-01-17 14:00:00;Zaragoza-Zaragoza;5,0
2017-01-17 15:00:00;A Coruña-Cambre;14,0
2017-01-17 15:00:00;A Coruña-Culleredo;14,0
2017-01-17 15:00:00;Albacete-Albacete;8,0
2017-01-17 15:00:00;Albacete-Chinchilla de Monte-Aragón;5,0
2017-01-17 15:00:00;Badajoz-Badajoz;17,0
2017-01-17 15:00:00;Badajoz-Pueblonuevo del Guadiana;16,0
2017-01-17 15:00:00;Badajoz-Talavera la Real;16,0
2017-01-17 15:00:00;Barcelona-Sant Climent de Llobregat;8,0
2017-01-17 15:00:00;Barcelona-Viladecans;8,0
2017-01-17 15:00:00;Cantabria-Camargo;7,0
2017-01-17 15:00:00;Cantabria-Santa Cruz de Bezana;7,0
2017-01-17 15:00:00;Córdoba-Córdoba;18,0
2017-01-17 15:00:00;Córdoba-Palma del Río;19,0
2017-01-17 15:00:00;Madrid-Alcobendas;8,0
2017-01-17 15:00:00;Madrid-Coslada;8,0
2017-01-17 15:00:00;Madrid-Madrid;8,0
2017-01-17 15:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-17 15:00:00;Málaga-Alhaurín de la Torre;19,0
2017-01-17 15:00:00;Málaga-Cártama;18,0
2017-01-17 15:00:00;Málaga-Málaga;19,0
2017-01-17 15:00:00;València/Valencia-Aldaia;11,0
2017-01-17 15:00:00;València/Valencia-Manises;11,0
2017-01-17 15:00:00;València/Valencia-Paterna;11,0
2017-01-17 15:00:00;València/Valencia-Quart de Poblet;11,0
2017-01-17 15:00:00;Valladolid-Arroyo de la Encomienda;6,0
2017-01-17 15:00:00;Valladolid-Cistérniga;5,0
2017-01-17 15:00:00;Valladolid-Valladolid;5,0
2017-01-17 15:00:00;Valladolid-Zaratán;5,0
2017-01-17 15:00:00;Zaragoza-Zaragoza;5,0
2017-01-17 16:00:00;A Coruña-Cambre;12,0
2017-01-17 16:00:00;A Coruña-Culleredo;13,0
2017-01-17 16:00:00;Albacete-Albacete;7,0
2017-01-17 16:00:00;Albacete-Chinchilla de Monte-Aragón;4,0
2017-01-17 16:00:00;Badajoz-Badajoz;15,0
2017-01-17 16:00:00;Badajoz-Pueblonuevo del Guadiana;15,0
2017-01-17 16:00:00;Badajoz-Talavera la Real;14,0
2017-01-17 16:00:00;Barcelona-Sant Climent de Llobregat;8,0
2017-01-17 16:00:00;Barcelona-Viladecans;8,0
2017-01-17 16:00:00;Cantabria-Camargo;7,0
2017-01-17 16:00:00;Cantabria-Santa Cruz de Bezana;7,0
2017-01-17 16:00:00;Córdoba-Córdoba;16,0
2017-01-17 16:00:00;Córdoba-Palma del Río;17,0
2017-01-17 16:00:00;Madrid-Alcobendas;6,0
2017-01-17 16:00:00;Madrid-Coslada;7,0
2017-01-17 16:00:00;Madrid-Madrid;7,0
2017-01-17 16:00:00;Madrid-Torrejón de Ardoz;7,0
2017-01-17 16:00:00;Málaga-Alhaurín de la Torre;18,0
2017-01-17 16:00:00;Málaga-Cártama;17,0
2017-01-17 16:00:00;Málaga-Málaga;18,0
2017-01-17 16:00:00;València/Valencia-Aldaia;10,0
2017-01-17 16:00:00;València/Valencia-Manises;10,0
2017-01-17 16:00:00;València/Valencia-Paterna;10,0
2017-01-17 16:00:00;València/Valencia-Quart de Poblet;10,0
2017-01-17 16:00:00;Valladolid-Arroyo de la Encomienda;5,0
2017-01-17 16:00:00;Valladolid-Cistérniga;4,0
2017-01-17 16:00:00;Valladolid-Valladolid;4,0
2017-01-17 16:00:00;Valladolid-Zaratán;4,0
2017-01-17 16:00:00;Zaragoza-Zaragoza;4,0
2017-01-17 17:00:00;A Coruña-Cambre;10,0
2017-01-17 17:00:00;A Coruña-Culleredo;11,0
2017-01-17 17:00:00;Albacete-Albacete;5,0
2017-01-17 17:00:00;Albacete-Chinchilla de Monte-Aragón;2,0
2017-01-17 17:00:00;Badajoz-Badajoz;14,0
2017-01-17 17:00:00;Badajoz-Pueblonuevo del Guadiana;14,0
2017-01-17 17:00:00;Badajoz-Talavera la Real;12,0
2017-01-17 17:00:00;Barcelona-Sant Climent de Llobregat;5,0
2017-01-17 17:00:00;Barcelona-Viladecans;5,0
2017-01-17 17:00:00;Cantabria-Camargo;6,0
2017-01-17 17:00:00;Cantabria-Santa Cruz de Bezana;6,0
2017-01-17 17:00:00;Córdoba-Córdoba;14,0
2017-01-17 17:00:00;Córdoba-Palma del Río;15,0
2017-01-17 17:00:00;Madrid-Alcobendas;5,0
2017-01-17 17:00:00;Madrid-Coslada;5,0
2017-01-17 17:00:00;Madrid-Madrid;6,0
2017-01-17 17:00:00;Madrid-Torrejón de Ardoz;5,0
